  0.0000000000000000e+00	 7.8188691325831812e+00	  5.7040629292651306e+02	
  3.0000000000000000e+01	 -8.4286252413067118e+00	  5.9972644418712116e+02	
  6.0000000000000000e+01	 -3.8318219673507530e+00	  5.6558569857519092e+02	
  9.0000000000000000e+01	 -7.3246758223992181e+00	  5.3823134204309781e+02	
  1.2000000000000000e+02	 -3.8799347747017134e+00	  5.0797182308336625e+02	
  1.5000000000000000e+02	 -6.6524504096597887e+00	  4.8383742516298099e+02	
  1.8000000000000000e+02	 -4.6950224569805634e+00	  4.3943555298661408e+02	
  2.1000000000000000e+02	 2.5883676797056410e-01	  4.1883224915755864e+02	
  2.4000000000000000e+02	 1.2414869859278492e+00	  3.6743565022376322e+02	
  2.7000000000000000e+02	 3.9109369472927704e+00	  3.5095889425270053e+02	
  3.0000000000000000e+02	 4.9348331846042433e+00	  3.3167584521725041e+02	
  3.3000000000000000e+02	 4.9067141464820399e+00	  2.9582072988782994e+02	
  3.6000000000000000e+02	 1.4962119846956798e+00	  2.6890263424899013e+02	
  3.9000000000000000e+02	 1.9705030462404864e+00	  2.2942548087150308e+02	
  4.2000000000000000e+02	 2.5756214660588252e+00	  1.8936729739722645e+02	
  4.5000000000000000e+02	 -7.5032784212439285e-01	  1.5429450643978521e+02	
  4.8000000000000000e+02	 1.6711233086743436e+00	  1.2453139847220787e+02	
  5.1000000000000000e+02	 -1.2506170815015292e+00	  1.0270105108753671e+02	
  5.4000000000000000e+02	 -7.4829184724842328e+00	  5.9203406170676317e+01	
  5.7000000000000000e+02	 -1.0867752942709863e+01	  1.6813676486985607e+01	
  6.0000000000000000e+02	 -1.3582810397956033e+01	  -3.5114826798139426e+01	
  6.3000000000000000e+02	 -1.4080911091670872e+01	  -7.2358727977697612e+01	
  6.6000000000000000e+02	 -1.1173857377756743e+01	  -1.0960360175538354e+02	
  6.9000000000000000e+02	 -8.1275594505464746e+00	  -1.3507245468099208e+02	
  7.2000000000000000e+02	 -1.4925352611017743e+01	  -1.8417026911393344e+02	
  7.5000000000000000e+02	 -1.8745892698992815e+01	  -2.1146711472024464e+02	
  7.8000000000000000e+02	 -2.4482090723340661e+01	  -2.4602396426801224e+02	
  8.1000000000000000e+02	 -2.3414625781214401e+01	  -2.7155341830571570e+02	
  8.4000000000000000e+02	 -2.0463406162590275e+01	  -3.1283099986213722e+02	
  8.7000000000000000e+02	 -1.9958050336556500e+01	  -3.4220409124486719e+02	
  9.0000000000000000e+02	 -2.5013135564181614e+01	  -3.7289237591481077e+02	
  9.3000000000000000e+02	 -2.1729077934700541e+01	  -4.0759115421989793e+02	
  9.6000000000000000e+02	 -2.7169270605872995e+01	  -4.3772263327243036e+02	
  9.9000000000000000e+02	 -2.4166466654067349e+01	  -4.7154545269180653e+02	
  1.0200000000000000e+03	 -2.3888679665134738e+01	  -4.7268325816276229e+02	
  1.0500000000000000e+03	 -2.3955688016948081e+01	  -4.7122227546877463e+02	
  1.0800000000000000e+03	 -2.3179953943492528e+01	  -4.7273845618478663e+02	
  1.1100000000000000e+03	 -2.3168051309472972e+01	  -4.7461751851293343e+02	
  1.1400000000000000e+03	 -2.3264850305870375e+01	  -4.7319509288188868e+02	
  1.1700000000000000e+03	 -2.1858630842751232e+01	  -4.7459995805176356e+02	
  1.2000000000000000e+03	 -2.3781220270123200e+01	  -4.7460381682814040e+02	
  1.2300000000000000e+03	 -2.4035128220424628e+01	  -4.7615700063565663e+02	
  1.2600000000000000e+03	 -3.6880650468167730e+01	  -4.5539398183692293e+02	
  1.2900000000000000e+03	 -5.7397789546065866e+01	  -4.1138720016175728e+02	
  1.3200000000000000e+03	 -7.3680344754236330e+01	  -3.8640534762733165e+02	
  1.3500000000000000e+03	 -9.8861074035023066e+01	  -3.5099026123438210e+02	
  1.3800000000000000e+03	 -1.2082170759331177e+02	  -3.1384594268546374e+02	
  1.4100000000000000e+03	 -1.4059007087128956e+02	  -2.7551508229556379e+02	
  1.4400000000000000e+03	 -1.5366383617260385e+02	  -2.5511861506957777e+02	
  1.4700000000000000e+03	 -1.6838746526135628e+02	  -2.1959281008450287e+02	
  1.5000000000000000e+03	 -1.9364527641620509e+02	  -1.8266854233236973e+02	
  1.5300000000000000e+03	 -2.1476262470963218e+02	  -1.5298990150914932e+02	
  1.5600000000000000e+03	 -2.2081732927294226e+02	  -1.3505259660849515e+02	
  1.5900000000000000e+03	 -2.4336726697039205e+02	  -9.2739364878994095e+01	
  1.6200000000000000e+03	 -2.6231564306743280e+02	  -6.2292497797595246e+01	
  1.6500000000000000e+03	 -2.8676964176138949e+02	  -3.0691335556952527e+01	
  1.6800000000000000e+03	 -3.0192838265844586e+02	  -1.1564936739332445e+01	
  1.7100000000000000e+03	 -3.1873687053590800e+02	  2.8844866493924393e+01	
  1.7400000000000000e+03	 -3.3634139146731451e+02	  6.9520520673974900e+01	
  1.7700000000000000e+03	 -3.6087676490742797e+02	  1.1356344708934587e+02	
  1.8000000000000000e+03	 -3.8508880124054167e+02	  1.5258888513952866e+02	
  1.8300000000000000e+03	 -3.9852123979721478e+02	  1.6686893099276489e+02	
  1.8600000000000000e+03	 -4.0949202366855116e+02	  1.8657032815096585e+02	
  1.8900000000000000e+03	 -4.3355549776428614e+02	  2.2354955070004135e+02	
  1.9200000000000000e+03	 -4.5298935925195883e+02	  2.6058029733846854e+02	
  1.9500000000000000e+03	 -4.7308129187409065e+02	  2.9269322869718150e+02	
  1.9800000000000000e+03	 -4.8966435681050763e+02	  3.1829442029123015e+02	
  2.0100000000000000e+03	 -5.0541065662131456e+02	  3.4974176431223532e+02	
  2.0400000000000000e+03	 -5.2258319215827294e+02	  3.7967770786115511e+02	
  2.0700000000000000e+03	 -5.2220928730383707e+02	  3.7802535950865274e+02	
  2.1000000000000000e+03	 -5.2154848380532360e+02	  3.7902232780022462e+02	
  2.1300000000000000e+03	 -5.2046463711145361e+02	  3.7974879557710244e+02	
  2.1600000000000000e+03	 -5.2085244076847209e+02	  3.7841392104281681e+02	
  2.1900000000000000e+03	 -5.2098546666128891e+02	  3.8036146171073608e+02	
  2.2200000000000000e+03	 -5.1985059745552417e+02	  3.7840198676916361e+02	
  2.2500000000000000e+03	 -5.2104899654447729e+02	  3.7679374153161109e+02	
  2.2800000000000000e+03	 -5.2260130372028357e+02	  3.7649569970173326e+02	
  2.3100000000000000e+03	 -5.1039715209894661e+02	  3.5124681111125511e+02	
  2.3400000000000000e+03	 -4.9768455936961556e+02	  3.3447604048623793e+02	
  2.3700000000000000e+03	 -4.8725847597749316e+02	  3.1186922635898628e+02	
  2.4000000000000000e+03	 -4.6993454437332764e+02	  2.7654063617230554e+02	
  2.4300000000000000e+03	 -4.5561724766388045e+02	  2.5544926808952124e+02	
  2.4600000000000000e+03	 -4.3977692593245229e+02	  2.2783729422363081e+02	
  2.4900000000000000e+03	 -4.2198435139905683e+02	  2.0312673640517528e+02	
  2.5200000000000000e+03	 -4.1032184364719603e+02	  1.7852667694372019e+02	
  2.5500000000000000e+03	 -3.8972284349376116e+02	  1.4082300081074905e+02	
  2.5800000000000000e+03	 -3.7283948354144155e+02	  1.0342896874216419e+02	
  2.6100000000000000e+03	 -3.5543840357077517e+02	  6.2361233534575234e+01	
  2.6400000000000000e+03	 -3.3780349013631286e+02	  2.4791985541613037e+01	
  2.6700000000000000e+03	 -3.1021976923113800e+02	  -1.3992999109789160e+01	
  2.7000000000000000e+03	 -3.0378075439608165e+02	  -3.2047376045528438e+01	
  2.7300000000000000e+03	 -2.8418476183893637e+02	  -6.7080716758497658e+01	
  2.7600000000000000e+03	 -2.6174173598488704e+02	  -1.1002820245778327e+02	
  2.7900000000000000e+03	 -2.4972400028108416e+02	  -1.3504222120122444e+02	
  2.8200000000000000e+03	 -2.2466846650607147e+02	  -1.7700254824615590e+02	
  2.8500000000000000e+03	 -2.0371903391970639e+02	  -2.1579216416791709e+02	
  2.8800000000000000e+03	 -1.8887597263182934e+02	  -2.4089865346535251e+02	
  2.9100000000000000e+03	 -1.6610404532441746e+02	  -2.4663513322750759e+02	
  2.9400000000000000e+03	 -1.4342833591602059e+02	  -2.5211626186111727e+02	
  2.9700000000000000e+03	 -1.1805498914760030e+02	  -2.6198869943335779e+02	
  3.0000000000000000e+03	 -7.9937149133012156e+01	  -2.8216069548530277e+02	
  3.0300000000000000e+03	 -6.1882058772734283e+01	  -2.8470947329346205e+02	
  3.0600000000000000e+03	 -2.3602178779354460e+01	  -3.0072598209683468e+02	
  3.0900000000000000e+03	 -4.2703303896060874e-01	  -3.1019840975387581e+02	
  3.1200000000000000e+03	 2.6291013132974626e+01	  -3.2422849404490148e+02	
  3.1500000000000000e+03	 5.1630310364206963e+01	  -3.3323875597065717e+02	
  3.1800000000000000e+03	 7.5100127517546781e+01	  -3.1936788392244580e+02	
  3.2100000000000000e+03	 1.0439524653720136e+02	  -2.9833178177288062e+02	
  3.2400000000000000e+03	 1.2716269518012058e+02	  -2.8889544010661155e+02	
  3.2700000000000000e+03	 1.5397886329686440e+02	  -2.7484209165832840e+02	
  3.3000000000000000e+03	 1.7437187968565703e+02	  -2.6212971300948675e+02	
  3.3300000000000000e+03	 1.9310582650593690e+02	  -2.4911580192060407e+02	
  3.3600000000000000e+03	 2.2815396440075932e+02	  -2.2542545114876486e+02	
